ECO,Opening,black,draw,white,Total,White_Win_%,Black_Win_%,Draw_%,WinRate_Variance,WinRate_StdDev
D67,"Queen's Gambit Declined: Orthodox Defense, Bd3 Line",0,1,0,1,0.0,0.0,100.0,0.0,0.0
D67,"Queen's Gambit Declined: Orthodox Defense, Main Line",0,5,7,12,58.333333333333336,0.0,41.66666666666667,850.6944444444445,29.166666666666668
D68,"Queen's Gambit Declined: Orthodox Defense, Classical Variation",4,3,2,9,22.22222222222222,44.44444444444444,33.33333333333333,123.45679012345678,11.11111111111111
D69,"Queen's Gambit Declined: Orthodox Defense, Classical Variation",0,2,0,2,0.0,0.0,100.0,0.0,0.0
D70,Neo-Grünfeld Defense: Goglidze Attack,36,39,87,162,53.70370370370371,22.22222222222222,24.074074074074073,247.77091906721546,15.740740740740744
D70,Neo-Grünfeld Defense: with Nf3,14,7,31,52,59.61538461538461,26.923076923076923,13.461538461538462,267.19674556213016,16.346153846153847
D70,Neo-Grünfeld Defense: with g3,8,3,7,18,38.88888888888889,44.44444444444444,16.666666666666664,7.716049382716034,2.777777777777775
D71,Neo-Grünfeld Defense: Exchange Variation,51,48,81,180,45.0,28.333333333333332,26.666666666666668,69.44444444444446,8.333333333333334
D74,Neo-Grünfeld Defense: Delayed Exchange Variation,30,34,61,125,48.8,24.0,27.200000000000003,153.75999999999996,12.399999999999999
D75,Neo-Grünfeld Defense: Delayed Exchange Variation,6,23,19,48,39.58333333333333,12.5,47.91666666666667,183.37673611111106,13.541666666666664
D76,Neo-Grünfeld Defense: Delayed Exchange Variation,43,40,42,125,33.6,34.4,32.0,0.15999999999999887,0.3999999999999986
D77,Neo-Grünfeld Defense: Classical Variation,14,23,31,68,45.588235294117645,20.588235294117645,33.82352941176471,156.25,12.5
D77,"Neo-Grünfeld Defense: Classical Variation, Modern Defense",96,131,102,329,31.00303951367781,29.17933130699088,39.81762917933131,0.831477905784315,0.9118541033434653
D77,"Neo-Grünfeld Defense: Classical Variation, Polgar Variation",29,25,23,77,29.87012987012987,37.66233766233766,32.467532467532465,15.179625569235967,3.896103896103897
D78,"Neo-Grünfeld Defense: Classical Variation, Original Defense",259,397,488,1144,42.65734265734265,22.63986013986014,34.7027972027972,100.1749015844295,10.008741258741257
D79,Neo-Grünfeld Defense: Ultra-Delayed Exchange Variation,107,247,155,509,30.451866404715126,21.021611001964637,48.52652259332024,22.2324292402762,4.715127701375245
D80,Grünfeld Defense,36,27,43,106,40.56603773584906,33.9622641509434,25.471698113207548,10.90245639017444,3.30188679245283
D80,Grünfeld Defense: Lutikov Variation,3,2,3,8,37.5,37.5,25.0,0.0,0.0
D80,Grünfeld Defense: Stockholm Variation,75,79,93,247,37.65182186234818,30.364372469635626,31.983805668016196,13.276729662836638,3.6437246963562764
D80,Grünfeld Defense: Zaitsev Gambit,12,10,22,44,50.0,27.27272727272727,22.727272727272727,129.1322314049587,11.363636363636365
D81,"Grünfeld Defense: Russian Variation, Accelerated Variation",12,11,17,40,42.5,30.0,27.500000000000004,39.0625,6.25
D82,Grünfeld Defense: Brinckmann Attack,25,26,29,80,36.25,31.25,32.5,6.25,2.5
D83,"Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit",8,2,2,12,16.666666666666664,66.66666666666666,16.666666666666664,624.9999999999998,24.999999999999996
D83,"Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit, Botvinnik Variation",4,3,5,12,41.66666666666667,33.33333333333333,25.0,17.36111111111115,4.166666666666671
D83,"Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit, Capablanca Variation",8,13,24,45,53.333333333333336,17.77777777777778,28.888888888888886,316.0493827160494,17.77777777777778
D83,"Grünfeld Defense: Brinckmann Attack, Reshevsky Gambit",1,8,7,16,43.75,6.25,50.0,351.5625,18.75
D84,"Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit Accepted",5,13,11,29,37.93103448275862,17.24137931034483,44.827586206896555,107.01545778834716,10.344827586206895
D85,Grünfeld Defense: Exchange Variation,358,395,438,1191,36.775818639798494,30.058774139378674,33.16540722082284,11.279671705155039,3.3585222502099104
D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",328,461,394,1183,33.30515638207946,27.72612003381234,38.9687235841082,7.781411643821431,2.78951817413356
D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation, Kramnik's Line",33,55,59,147,40.136054421768705,22.448979591836736,37.41496598639456,78.20815400990325,8.843537414965985
D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation, Pawn Grab Line",3,1,10,14,71.42857142857143,21.428571428571427,7.142857142857142,625.0000000000001,25.000000000000004
D85,"Grünfeld Defense: Exchange Variation, Nadanian Attack",14,19,16,49,32.6530612244898,28.57142857142857,38.775510204081634,4.164931278633908,2.0408163265306136
D86,"Grünfeld Defense: Exchange Variation, Classical Variation",94,120,105,319,32.9153605015674,29.46708463949843,37.61755485893417,2.972651605231871,1.724137931034484
D86,"Grünfeld Defense: Exchange Variation, Simagin's Improved Variation",10,1,4,15,26.666666666666668,66.66666666666666,6.666666666666667,399.9999999999998,19.999999999999993
D86,"Grünfeld Defense: Exchange Variation, Simagin's Lesser Variation",1,0,2,3,66.66666666666666,33.33333333333333,0.0,277.7777777777777,16.666666666666664
D87,"Grünfeld Defense: Exchange Variation, Seville Variation",6,17,15,38,39.473684210526315,15.789473684210526,44.73684210526316,140.23545706371192,11.842105263157896
D87,"Grünfeld Defense: Exchange Variation, Spassky Variation",64,85,85,234,36.324786324786324,27.350427350427353,36.324786324786324,20.13477975016435,4.4871794871794854
D88,"Grünfeld Defense: Exchange Variation, Spassky Variation",13,17,24,54,44.44444444444444,24.074074074074073,31.48148148148148,103.73799725651577,10.185185185185185
D89,"Grünfeld Defense: Exchange Variation, Sokolsky Variation",8,6,4,18,22.22222222222222,44.44444444444444,33.33333333333333,123.45679012345678,11.11111111111111
D89,"Grünfeld Defense: Exchange Variation, Spassky Variation",6,3,9,18,50.0,33.33333333333333,16.666666666666664,69.44444444444449,8.333333333333336
D90,Grünfeld Defense: Flohr Variation,2,7,14,23,60.86956521739131,8.695652173913043,30.434782608695656,680.529300567108,26.086956521739133
D90,Grünfeld Defense: Three Knights Variation,125,127,153,405,37.77777777777778,30.864197530864196,31.35802469135803,11.949397957628419,3.4567901234567913
D91,"Grünfeld Defense: Three Knights Variation, Petrosian System",108,129,142,379,37.46701846965699,28.49604221635884,34.03693931398417,20.119603734309834,4.485488126649075
D92,"Grünfeld Defense: Three Knights Variation, Hungarian Attack",43,48,58,149,38.92617449664429,28.859060402684566,32.21476510067114,25.336696545200645,5.033557046979864
D93,"Grünfeld Defense: Three Knights Variation, Hungarian Variation",62,41,42,145,28.965517241379313,42.758620689655174,28.27586206896552,47.56242568370986,6.896551724137931
D94,Grünfeld Defense: Flohr Defense,0,3,2,5,40.0,0.0,60.0,400.0,20.0
D94,Grünfeld Defense: Makogonov Variation,2,4,7,13,53.84615384615385,15.384615384615385,30.76923076923077,369.82248520710056,19.23076923076923
D94,Grünfeld Defense: Opocensky Variation,12,14,4,30,13.333333333333334,40.0,46.666666666666664,177.77777777777777,13.333333333333334
D94,Grünfeld Defense: Smyslov Defense,5,13,17,35,48.57142857142857,14.285714285714285,37.142857142857146,293.87755102040813,17.142857142857142
D94,"Grünfeld Defense: Three Knights Variation, Burille Variation",95,69,75,239,31.380753138075313,39.74895397489539,28.870292887029287,17.50669631133907,4.18410041841004
D94,"Grünfeld Defense: Three Knights Variation, Paris Variation",26,11,11,48,22.916666666666664,54.166666666666664,22.916666666666664,244.140625,15.625
D95,Grünfeld Defense: Botvinnik Variation,9,12,9,30,30.0,30.0,40.0,0.0,0.0
D95,Grünfeld Defense: Pachman Variation,0,1,0,1,0.0,0.0,100.0,0.0,0.0
D95,"Grünfeld Defense: Three Knights Variation, Vienna Variation",8,14,9,31,29.03225806451613,25.806451612903224,45.16129032258064,2.6014568158168645,1.6129032258064537
D96,Grünfeld Defense: Russian Variation,37,49,66,152,43.42105263157895,24.342105263157894,32.23684210526316,91.00155817174522,9.53947368421053
D97,Grünfeld Defense: Russian Variation,4,7,10,21,47.61904761904761,19.047619047619047,33.33333333333333,204.08163265306115,14.285714285714283
D97,"Grünfeld Defense: Russian Variation, Byrne Variation",29,29,30,88,34.090909090909086,32.95454545454545,32.95454545454545,0.32283057851239483,0.5681818181818166
D97,"Grünfeld Defense: Russian Variation, Hungarian Variation",24,51,45,120,37.5,20.0,42.5,76.5625,8.75
D97,"Grünfeld Defense: Russian Variation, Levenfish Variation",0,1,2,3,66.66666666666666,0.0,33.33333333333333,1111.1111111111109,33.33333333333333
D97,"Grünfeld Defense: Russian Variation, Prins Variation",9,9,13,31,41.935483870967744,29.03225806451613,29.03225806451613,41.62330905306972,6.451612903225806
D97,"Grünfeld Defense: Russian Variation, Szabo Variation",5,10,22,37,59.45945945945946,13.513513513513514,27.027027027027028,527.7574872169466,22.972972972972972
D98,"Grünfeld Defense: Russian Variation, Smyslov Variation",3,3,3,9,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0
D99,"Grünfeld Defense: Russian Variation, Smyslov Variation",0,1,2,3,66.66666666666666,0.0,33.33333333333333,1111.1111111111109,33.33333333333333
E00,Catalan Opening,468,488,548,1504,36.43617021276596,31.117021276595747,32.4468085106383,7.073336351290173,2.659574468085106
E00,Catalan Opening: Hungarian Gambit,2,0,0,2,0.0,100.0,0.0,2500.0,50.0
E00,Indian Defense: Devin Gambit,10,4,7,21,33.33333333333333,47.61904761904761,19.047619047619047,51.0204081632653,7.142857142857142
E00,Indian Defense: Seirawan Attack,29,22,35,86,40.69767441860465,33.72093023255814,25.581395348837212,12.168739859383445,3.488372093023255
E01,Catalan Opening: Closed,258,253,332,843,39.383155397390276,30.604982206405694,30.01186239620403,19.264081142730106,4.389086595492291
E02,Catalan Opening: Open Defense,16,19,25,60,41.66666666666667,26.666666666666668,31.666666666666664,56.25000000000003,7.500000000000002
E03,Catalan Opening: Open Defense,13,30,6,49,12.244897959183673,26.53061224489796,61.224489795918366,51.020408163265316,7.142857142857143
E03,"Catalan Opening: Open Defense, Alekhine Variation",3,4,2,9,22.22222222222222,33.33333333333333,44.44444444444444,30.864197530864175,5.555555555555554
E04,Catalan Opening: Open Defense,870,1158,1011,3039,33.267522211253706,28.627838104639686,38.10463968410661,5.3816671522916835,2.31984205330701
E04,"Catalan Opening: Open Defense, Modern Sharp Variation",53,88,79,220,35.90909090909091,24.09090909090909,40.0,34.91735537190082,5.909090909090908
E05,"Catalan Opening: Open Defense, Classical Line",715,1346,1231,3292,37.39368165249088,21.719319562575944,40.88699878493317,61.42140673144066,7.83718104495747
E06,Catalan Opening: Closed,519,811,965,2295,42.0479302832244,22.61437908496732,35.33769063180828,94.41572804381981,9.71677559912854
E07,Catalan Opening: Closed,41,40,57,138,41.30434782608695,29.71014492753623,28.985507246376812,33.60638521319049,5.797101449275361
E07,"Catalan Opening: Closed, Botvinnik Variation",31,59,107,197,54.314720812182735,15.736040609137056,29.949238578680205,372.07864155221716,19.28934010152284
E08,Catalan Opening: Closed,109,207,216,532,40.6015037593985,20.48872180451128,38.90977443609023,101.13099949120922,10.056390977443609
E08,"Catalan Opening: Closed, Spassky Gambit",1,1,2,4,50.0,25.0,25.0,156.25,12.5
E08,"Catalan Opening: Closed, Zagoryansky Variation",0,1,0,1,0.0,0.0,100.0,0.0,0.0
E09,"Catalan Opening: Closed Variation, Rabinovich Variation",5,5,2,12,16.666666666666664,41.66666666666667,41.66666666666667,156.25000000000009,12.500000000000004
E09,"Catalan Opening: Closed Variation, Traditional Variation",67,81,137,285,48.07017543859649,23.50877192982456,28.421052631578945,150.81563558017854,12.280701754385966
E09,"Catalan Opening: Closed, Main Line",44,54,146,244,59.83606557377049,18.0327868852459,22.131147540983605,436.87852727761356,20.901639344262296
E09,"Catalan Opening: Closed, Sokolsky Variation",0,2,2,4,50.0,0.0,50.0,625.0,25.0
E10,Blumenfeld Countergambit,34,28,43,105,40.95238095238095,32.38095238095238,26.666666666666668,18.3673469387755,4.285714285714285
E10,Blumenfeld Countergambit Accepted,41,18,57,116,49.137931034482754,35.3448275862069,15.517241379310345,47.56242568370984,6.896551724137929
E10,Blumenfeld Countergambit: Duz-Khotimirsky Variation,15,5,15,35,42.857142857142854,42.857142857142854,14.285714285714285,0.0,0.0
E10,Blumenfeld Countergambit: Spielmann Variation,8,5,6,19,31.57894736842105,42.10526315789473,26.31578947368421,27.700831024930736,5.263157894736841
E10,Indian Defense: Anti-Nimzo-Indian,814,818,835,2467,33.84677746250507,32.99554114308877,33.15768139440616,0.1811508178733499,0.4256181597081472
E10,Indian Defense: Dzindzi-Indian Defense,85,97,83,265,31.32075471698113,32.075471698113205,36.60377358490566,0.14239943040227765,0.37735849056603676
E10,Indian Defense: Döry Indian,2,1,1,4,25.0,50.0,25.0,156.25,12.5
E11,Bogo-Indian Defense,1,0,0,1,0.0,100.0,0.0,2500.0,50.0
E11,Bogo-Indian Defense: Exchange Variation,71,129,127,327,38.837920489296636,21.712538226299692,39.44954128440367,73.31967941344257,8.562691131498472
E11,Bogo-Indian Defense: Grünfeld Variation,344,451,523,1318,39.68133535660091,26.100151745068285,34.21851289833081,46.112137072540605,6.790591805766313
E11,Bogo-Indian Defense: Haiti Variation,0,1,1,2,50.0,0.0,50.0,625.0,25.0
E11,Bogo-Indian Defense: Monticelli Trap,1,2,1,4,25.0,25.0,50.0,0.0,0.0
E11,Bogo-Indian Defense: New England Variation,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
E11,Bogo-Indian Defense: Nimzowitsch Variation,321,325,343,989,34.681496461071795,32.45702730030334,32.861476238624874,1.237065761802481,1.1122345803842286
E11,Bogo-Indian Defense: Retreat Variation,715,918,699,2332,29.97427101200686,30.660377358490564,39.36535162950257,0.11768547967130429,0.34305317324185225
E11,Bogo-Indian Defense: Vitolins Variation,59,83,87,229,37.99126637554585,25.76419213973799,36.24454148471616,37.375336091989084,6.113537117903929
E11,Bogo-Indian Defense: Wade-Smyslov Variation,164,179,189,532,35.526315789473685,30.82706766917293,33.64661654135339,5.520733224037545,2.3496240601503775
E12,Queen's Indian Defense,42,26,33,101,32.67326732673268,41.584158415841586,25.742574257425744,19.850995000490137,4.455445544554454
E12,Queen's Indian Defense: Kasparov Variation,128,92,95,315,30.158730158730158,40.63492063492063,29.20634920634921,27.437641723356002,5.238095238095237
E12,"Queen's Indian Defense: Kasparov Variation, Botvinnik Attack",3,1,0,4,0.0,75.0,25.0,1406.25,37.5
E12,Queen's Indian Defense: Kasparov-Petrosian Variation,4,7,13,24,54.166666666666664,16.666666666666664,29.166666666666668,351.5625,18.75
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Andersson Variation",35,41,25,101,24.752475247524753,34.65346534653465,40.5940594059406,24.507401235173013,4.95049504950495
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Classical Variation",20,18,36,74,48.64864864864865,27.027027027027028,24.324324324324326,116.87363038714393,10.810810810810812
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Hedgehog Variation",18,14,11,43,25.581395348837212,41.86046511627907,32.55813953488372,66.2520281233099,8.13953488372093
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Kasparov Attack",45,42,45,132,34.090909090909086,34.090909090909086,31.818181818181817,0.0,0.0
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Main Line",67,94,75,236,31.779661016949152,28.389830508474578,39.83050847457627,2.8727377190462478,1.6949152542372872
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Marco Defense",45,30,51,126,40.476190476190474,35.714285714285715,23.809523809523807,5.668934240362805,2.3809523809523796
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Modern Variation",4,2,2,8,25.0,50.0,25.0,156.25,12.5
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Petrosian Attack",19,26,26,71,36.61971830985916,26.76056338028169,36.61971830985916,24.300733981352938,4.929577464788736
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Polovodin Gambit",0,0,1,1,100.0,0.0,0.0,2500.0,50.0
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Rashkovsky Attack",4,3,0,7,0.0,57.14285714285714,42.857142857142854,816.3265306122448,28.57142857142857
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Romanishin Attack",4,9,12,25,48.0,16.0,36.0,256.0,16.0
E12,Queen's Indian Defense: Miles Variation,33,30,41,104,39.42307692307692,31.73076923076923,28.846153846153843,14.792899408284015,3.846153846153845
E12,Queen's Indian Defense: Petrosian Variation,66,67,88,221,39.81900452488688,29.86425339366516,30.316742081447963,24.774267521140025,4.97737556561086
E12,"Queen's Indian Defense: Petrosian Variation, Farago Defense",23,26,33,82,40.243902439024396,28.04878048780488,31.70731707317073,37.18024985127902,6.097560975609758
E13,Queen's Indian Defense: Kasparov Variation,16,4,13,33,39.39393939393939,48.484848484848484,12.121212121212121,20.6611570247934,4.545454545454547
E14,Queen's Indian Defense: Averbakh Variation,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
E14,Queen's Indian Defense: Spassky System,61,60,67,188,35.638297872340424,32.4468085106383,31.914893617021278,2.546401086464459,1.5957446808510625
E15,Queen's Indian Defense: Buerger Variation,0,1,2,3,66.66666666666666,0.0,33.33333333333333,1111.1111111111109,33.33333333333333
E15,Queen's Indian Defense: Fianchetto Variation,50,75,56,181,30.939226519337016,27.624309392265197,41.43646408839779,2.747168889838521,1.6574585635359096
E15,"Queen's Indian Defense: Fianchetto Variation, Check Variation",9,5,8,22,36.36363636363637,40.909090909090914,22.727272727272727,5.16528925619835,2.2727272727272734
E15,"Queen's Indian Defense: Fianchetto Variation, Check Variation, Intermezzo Line",153,176,150,479,31.315240083507305,31.941544885177453,36.74321503131524,0.09806442614877092,0.3131524008350741
E15,"Queen's Indian Defense: Fianchetto Variation, Check Variation, Modern Line",0,1,0,1,0.0,0.0,100.0,0.0,0.0
E15,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation",161,162,159,482,32.98755186721991,33.40248962655601,33.60995850622407,0.04304333603071542,0.20746887966804906
E15,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation, Nimzowitsch Attack",33,45,41,119,34.45378151260504,27.73109243697479,37.81512605042017,11.298637101899574,3.3613445378151248
E15,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation, Quiet Line",40,58,52,150,34.66666666666667,26.666666666666668,38.666666666666664,16.000000000000014,4.000000000000002
E15,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation, Timman's Line",3,10,13,26,50.0,11.538461538461538,38.46153846153847,369.8224852071006,19.23076923076923
E15,"Queen's Indian Defense: Fianchetto Variation, Rubinstein Variation",15,8,18,41,43.90243902439025,36.58536585365854,19.51219512195122,13.38488994646045,3.658536585365855
E15,"Queen's Indian Defense: Fianchetto Variation, Sämisch Variation",32,11,29,72,40.27777777777778,44.44444444444444,15.277777777777779,4.340277777777773,2.083333333333332
E15,"Queen's Indian Defense: Fianchetto Variation, Traditional Line",44,45,69,158,43.67088607594937,27.848101265822784,28.48101265822785,62.590129786893144,7.911392405063292
E16,Queen's Indian Defense: Capablanca Variation,90,135,141,366,38.52459016393443,24.59016393442623,36.885245901639344,48.54205858640151,6.967213114754099
E16,Queen's Indian Defense: Riumin Variation,42,48,60,150,40.0,28.000000000000004,32.0,35.99999999999998,5.999999999999998
E16,Queen's Indian Defense: Yates Variation,53,74,83,210,39.523809523809526,25.238095238095237,35.23809523809524,51.02040816326533,7.142857142857144
E17,Queen's Indian Defense: Anti-Queen's Indian System,20,19,20,59,33.89830508474576,33.89830508474576,32.20338983050847,0.0,0.0
E17,Queen's Indian Defense: Classical Variation,44,53,64,161,39.75155279503105,27.32919254658385,32.91925465838509,38.57875853555031,6.211180124223601
E17,"Queen's Indian Defense: Classical Variation, Polugaevsky Gambit",22,28,42,92,45.65217391304348,23.91304347826087,30.434782608695656,118.14744801512285,10.869565217391303
E17,"Queen's Indian Defense: Classical Variation, Taimanov Gambit",2,2,4,8,50.0,25.0,25.0,156.25,12.5
E17,Queen's Indian Defense: Euwe Variation,8,14,12,34,35.294117647058826,23.52941176470588,41.17647058823529,34.6020761245675,5.882352941176473
E17,"Queen's Indian Defense: Fianchetto Variation, Kramnik Variation",68,100,138,306,45.09803921568628,22.22222222222222,32.6797385620915,130.82575077961474,11.437908496732028
E17,Queen's Indian Defense: Opocensky Variation,7,13,15,35,42.857142857142854,20.0,37.142857142857146,130.61224489795916,11.428571428571427
E17,Queen's Indian Defense: Traditional Variation,5,3,5,13,38.46153846153847,38.46153846153847,23.076923076923077,0.0,0.0
E18,"Queen's Indian Defense: Classical Variation, Tiviakov Defense",9,5,13,27,48.148148148148145,33.33333333333333,18.51851851851852,54.86968449931415,7.407407407407408
E18,"Queen's Indian Defense: Classical Variation, Traditional Variation",104,156,176,436,40.36697247706422,23.853211009174313,35.77981651376147,68.17607945459139,8.256880733944955
E18,"Queen's Indian Defense: Classical Variation, Traditional Variation, Nimzowitsch Line",89,65,133,287,46.34146341463415,31.010452961672474,22.64808362369338,58.75997037720503,7.665505226480837
E19,"Queen's Indian Defense: Classical Variation, Traditional Variation, Main Line",52,77,62,191,32.460732984293195,27.225130890052355,40.31413612565445,6.852882322304765,2.6178010471204196
E20,Nimzo-Indian Defense,252,161,168,581,28.915662650602407,43.373493975903614,27.710843373493976,52.25722165771521,7.2289156626506035
E20,Nimzo-Indian Defense: Kmoch Variation,439,330,415,1184,35.05067567567568,37.0777027027027,27.87162162162162,1.0272096420745043,1.0135135135135123
E20,Nimzo-Indian Defense: Mikenas Attack,2,1,0,3,0.0,66.66666666666666,33.33333333333333,1111.1111111111109,33.33333333333333
E20,Nimzo-Indian Defense: Romanishin Variation,74,63,96,233,41.201716738197426,31.759656652360512,27.038626609442062,22.28812466613865,4.721030042918457
E20,"Nimzo-Indian Defense: Romanishin Variation, English Hybrid",6,9,7,22,31.818181818181817,27.27272727272727,40.909090909090914,5.16528925619835,2.2727272727272734
E21,Nimzo-Indian Defense: Three Knights Variation,221,216,220,657,33.4855403348554,33.63774733637747,32.87671232876712,0.005791742828085008,0.076103500761036
E21,"Nimzo-Indian Defense: Three Knights Variation, Korchnoi Variation",3,0,1,4,25.0,75.0,0.0,625.0,25.0
E22,Nimzo-Indian Defense: Spielmann Variation,24,26,22,72,30.555555555555557,33.33333333333333,36.11111111111111,1.9290123456790036,1.3888888888888857
E23,"Nimzo-Indian Defense: Spielmann Variation, Carlsbad Variation",9,12,6,27,22.22222222222222,33.33333333333333,44.44444444444444,30.864197530864175,5.555555555555554
E23,"Nimzo-Indian Defense: Spielmann Variation, Romanovsky Gambit",4,3,7,14,50.0,28.57142857142857,21.428571428571427,114.79591836734696,10.714285714285715
E23,"Nimzo-Indian Defense: Spielmann Variation, Stahlberg Variation",1,0,0,1,0.0,100.0,0.0,2500.0,50.0
E24,Nimzo-Indian Defense: Sämisch Variation,181,97,157,435,36.0919540229885,41.60919540229885,22.298850574712645,7.60998810939359,2.7586206896551744
E24,"Nimzo-Indian Defense: Sämisch Variation, Botvinnik Variation",8,2,1,11,9.090909090909092,72.72727272727273,18.181818181818183,1012.3966942148761,31.81818181818182
E25,Nimzo-Indian Defense: Sämisch Variation,30,23,31,84,36.904761904761905,35.714285714285715,27.380952380952383,0.35430839002267533,0.5952380952380949
E25,"Nimzo-Indian Defense: Sämisch Variation, Keres Variation",30,28,39,97,40.20618556701031,30.927835051546392,28.865979381443296,21.521947071952383,4.639175257731958
E25,"Nimzo-Indian Defense: Sämisch Variation, Romanovsky Variation",11,6,7,24,29.166666666666668,45.83333333333333,25.0,69.4444444444444,8.33333333333333
E26,Nimzo-Indian Defense: Sämisch Variation,25,20,29,74,39.189189189189186,33.78378378378378,27.027027027027028,7.304601899196489,2.7027027027027017
E26,"Nimzo-Indian Defense: Sämisch Variation, O'Kelly Variation",19,6,13,38,34.21052631578947,50.0,15.789473684210526,62.326869806094194,7.894736842105264
E27,Nimzo-Indian Defense: Sämisch Variation,35,17,29,81,35.80246913580247,43.20987654320987,20.98765432098765,13.717421124828522,3.7037037037037024
E28,Nimzo-Indian Defense: Sämisch Variation,43,40,70,153,45.751633986928105,28.104575163398692,26.143790849673206,77.85467128027682,8.823529411764707
E29,Nimzo-Indian Defense: Sämisch Variation,20,29,34,83,40.963855421686745,24.096385542168676,34.93975903614458,71.12788503411232,8.433734939759034
E29,"Nimzo-Indian Defense: Sämisch Variation, Capablanca Variation",15,9,15,39,38.46153846153847,38.46153846153847,23.076923076923077,0.0,0.0
E30,Nimzo-Indian Defense: Leningrad Variation,97,45,82,224,36.607142857142854,43.30357142857143,20.089285714285715,11.210538903061241,3.3482142857142883
E30,"Nimzo-Indian Defense: Leningrad Variation, Averbakh Gambit",0,0,1,1,100.0,0.0,0.0,2500.0,50.0
E31,"Nimzo-Indian Defense: Leningrad Variation, Benoni Defense",3,4,1,8,12.5,37.5,50.0,156.25,12.5
E32,Nimzo-Indian Defense: Classical Variation,574,621,563,1758,32.0250284414107,32.65073947667804,35.32423208191126,0.09787857491383273,0.3128555176336718
E32,"Nimzo-Indian Defense: Classical Variation, Keres Defense",58,87,68,213,31.92488262910798,27.230046948356808,40.845070422535215,5.51037051731358,2.347417840375586
E32,"Nimzo-Indian Defense: Classical Variation, Vitolins-Adorjan Gambit",6,5,6,17,35.294117647058826,35.294117647058826,29.411764705882355,0.0,0.0
E33,"Nimzo-Indian Defense: Classical Variation, Milner-Barry Variation",44,38,45,127,35.43307086614173,34.645669291338585,29.92125984251969,0.15500031000061945,0.3937007874015741
E33,"Nimzo-Indian Defense: Classical Variation, Zurich Variation",17,14,7,38,18.421052631578945,44.73684210526316,36.84210526315789,173.1301939058172,13.157894736842106
E34,"Nimzo-Indian Defense: Classical Variation, Noa Variation",103,63,79,245,32.244897959183675,42.04081632653061,25.71428571428571,23.990004164931264,4.897959183673468
E35,"Nimzo-Indian Defense: Classical Variation, Noa Variation",142,172,146,460,31.73913043478261,30.869565217391305,37.391304347826086,0.18903591682419674,0.43478260869565233
E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation",86,155,103,344,29.941860465116278,25.0,45.05813953488372,6.105496214169819,2.470930232558139
E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation, Botvinnik Variation",2,4,0,6,0.0,33.33333333333333,66.66666666666666,277.7777777777777,16.666666666666664
E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation, Main Line",0,2,0,2,0.0,0.0,100.0,0.0,0.0
E37,"Nimzo-Indian Defense: Classical Variation, Noa Variation",12,33,14,59,23.728813559322035,20.33898305084746,55.932203389830505,2.8727377190462478,1.6949152542372872
E38,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",96,88,95,279,34.05017921146953,34.40860215053764,31.54121863799283,0.0321167508125548,0.17921146953405298
E39,"Nimzo-Indian Defense: Classical Variation, Berlin Variation, Macieja System",3,11,9,23,39.130434782608695,13.043478260869565,47.82608695652174,170.13232514177696,13.043478260869566
E39,"Nimzo-Indian Defense: Classical Variation, Berlin Variation, Pirc Variation",79,65,56,200,28.000000000000004,39.5,32.5,33.06249999999998,5.749999999999998
E40,Nimzo-Indian Defense: Rubinstein System,80,94,137,311,44.05144694533762,25.723472668810288,30.22508038585209,83.97866027026186,9.163987138263664
E40,"Nimzo-Indian Defense: Rubinstein System, Taimanov Variation",5,2,8,15,53.333333333333336,33.33333333333333,13.333333333333334,100.00000000000007,10.000000000000004
E41,Nimzo-Indian Defense: Rubinstein System,46,61,66,173,38.15028901734104,26.589595375722542,35.26011560693642,33.412409368839576,5.780346820809248
